movie_id,title,year,certificate,runtime_minutes,genre,rating,metascore,description,director,stars,votes,gross_millions
tt1000420,Dark Mystery 313,2010,G,131,Crime,6.9,60.0,A crime film set in 2010.,Clint Eastwood,"Tom Hanks, Brad Pitt, Anthony Hopkins",134340,
tt1000998,First Story 891,2020,R,100,"Horror, Drama",6.9,,A horror film set in 2020.,Taika Waititi,"Anthony Hopkins, Timothée Chalamet, Emma Stone, Meryl Streep",88135,
tt1000365,Final Dreams 258,2009,PG-13,118,"Romance, Action",6.9,72.0,A critically acclaimed romance masterpiece.,Martin Scorsese,"Jack Nicholson, Keanu Reeves, Edward Norton, Gary Oldman, Emma Stone",2989,
tt1000997,An Love 890,2004,PG-13,132,Documentary,6.9,75.0,A thrilling documentary adventure.,Akira Kurosawa,"Meryl Streep, Harrison Ford, Margot Robbie, Tom Cruise, Leonardo DiCaprio",43550,
tt1000342,Dark Chronicles 235,2007,NC-17,120,"Animation, Fantasy",6.9,62.0,A critically acclaimed animation masterpiece.,Guillermo del Toro,"Jack Nicholson, Matt Damon, Natalie Portman",150283,388.86
tt1000205,Last Empire 98,2006,R,122,"Western, Horror",6.9,62.0,A thrilling western adventure.,Robert Zemeckis,"Robert De Niro, Tom Cruise, Johnny Depp",177841,276.37
tt1000614,First Awakening 507,2004,G,109,"Western, Thriller",6.9,73.0,A western film set in 2004.,Martin Scorsese,"Will Smith, Anthony Hopkins, Chris Hemsworth, Al Pacino",76098,125.2
tt1000087,Rain Man,1994,PG,118,Mystery,6.9,75.0,A thrilling mystery adventure.,Park Chan-wook,"Christian Bale, Edward Norton, Daniel Day-Lewis",12879,
tt1000267,Lost Dreams 160,2008,PG-13,109,Thriller,6.9,70.0,A thrilling thriller adventure.,Peter Jackson,"Kate Winslet, Florence Pugh, Matt Damon, Samuel L. Jackson, Jennifer Lawrence",29929,
tt1000357,Lost War 250,2014,Not Rated,129,"Action, Western, Biography",6.9,60.0,A action film set in 2014.,Robert Zemeckis,"Emma Stone, Viola Davis, Morgan Freeman, Johnny Depp",8738,497.65
tt1000673,Dark Dreams 566,2009,PG-13,95,"Horror, Comedy",6.9,74.0,A horror film set in 2009.,Guillermo del Toro,"Natalie Portman, Emma Stone, Samuel L. Jackson, Meryl Streep",90768,352.83
tt1000589,The Kingdom 482,2022,PG-13,116,"Western, Biography",6.9,,A western film set in 2022.,Danny Boyle,"Emma Stone, Tom Hanks, Mark Ruffalo, Gary Oldman",136930,468.09
tt1000281,Secret Adventures 174,2007,PG-13,127,Sci-Fi,6.9,82.0,An epic sci-fi tale directed by Steven Spielberg.,Steven Spielberg,"Meryl Streep, Jennifer Lawrence, Brad Pitt, Leonardo DiCaprio",125326,
tt1000646,Secret Story 539,2001,PG-13,141,"Documentary, Thriller",6.9,78.0,A documentary film set in 2001.,Akira Kurosawa,"Christian Bale, Robert Downey Jr., Chris Hemsworth",95042,
tt1000906,Last Destiny 799,2001,PG-13,108,"Horror, War, Drama",6.9,,A critically acclaimed horror masterpiece.,Greta Gerwig,"Denzel Washington, Viola Davis, Natalie Portman, Harrison Ford, Mark Ruffalo",1122687,
tt1000431,A Mission 324,2011,PG-13,136,"Animation, Romance",6.9,66.0,A thrilling animation adventure.,Steven Spielberg,"Meryl Streep, Brad Pitt, Johnny Depp, Timothée Chalamet, Daniel Day-Lewis",51620,215.38
tt1000441,Secret Empire 334,2019,PG,129,"Animation, Adventure",6.9,,An epic animation tale directed by Christopher Nolan.,Christopher Nolan,"Will Smith, Johnny Depp, Kate Winslet, Zendaya, Matt Damon",3092,154.13
tt1000183,First Legend 76,1998,PG-13,107,"Documentary, Horror",6.9,,A thrilling documentary adventure.,Ron Howard,"Denzel Washington, Tom Cruise, Edward Norton",47405,
tt1000864,Lost Adventures 757,2013,PG-13,119,War,6.9,56.0,A war film set in 2013.,James Cameron,"Matt Damon, Morgan Freeman, Florence Pugh",213767,249.88
tt1000872,Last Journey 765,2012,PG-13,105,"War, Comedy",6.9,61.0,A thrilling war adventure.,Ryan Coogler,"Will Smith, Florence Pugh, Samuel L. Jackson",118886,223.78
tt1000636,A Mission 529,2009,R,96,"Thriller, Western",6.9,,A critically acclaimed thriller masterpiece.,Akira Kurosawa,"Al Pacino, Brad Pitt, Will Smith, Morgan Freeman",805140,
tt1000212,Secret Story 105,2010,PG-13,136,"War, Family, Mystery",6.9,66.0,A thrilling war adventure.,Ron Howard,"Natalie Portman, Anthony Hopkins, Mark Ruffalo, Samuel L. Jackson, Florence Pugh",8647,498.46
tt1000209,Final Kingdom 102,2006,PG-13,117,"Western, Action, Biography",6.9,,A western film set in 2006.,Danny Boyle,"Denzel Washington, Will Smith, Tom Cruise, Meryl Streep",309058,464.92
tt1000963,Secret Mystery 856,2007,PG,127,"Sci-Fi, War, Crime",6.9,64.0,An epic sci-fi tale directed by David Fincher.,David Fincher,"Keanu Reeves, Johnny Depp, Robert De Niro",2450,243.9
tt1000307,A Destiny 200,2017,PG-13,99,"Comedy, Documentary",6.9,,An epic comedy tale directed by Akira Kurosawa.,Akira Kurosawa,"Keanu Reeves, Denzel Washington, Florence Pugh, Daniel Day-Lewis",20948,
tt1000748,Final Mission 641,2005,PG-13,152,"Fantasy, Animation, Adventure",6.9,66.0,A critically acclaimed fantasy masterpiece.,Sam Mendes,"Cate Blanchett, Jennifer Lawrence, Zendaya, Robert De Niro, Scarlett Johansson",15550,
tt1000612,Dark Legend 505,2011,R,97,"Western, Romance, Biography",6.9,82.0,A western film set in 2011.,Kathryn Bigelow,"Jennifer Lawrence, Tom Cruise, Will Smith, Margot Robbie, Harrison Ford",56962,
tt1000587,Last Quest 480,2007,Not Rated,134,"War, Animation",6.9,,An epic war tale directed by Alfred Hitchcock.,Alfred Hitchcock,"Chris Hemsworth, Matt Damon, Edward Norton, Margot Robbie",5415,
tt1000128,First Story 21,1995,PG,104,"Thriller, Musical",6.9,55.0,A critically acclaimed thriller masterpiece.,Stanley Kubrick,"Robert De Niro, Jack Nicholson, Samuel L. Jackson, Scarlett Johansson, Emma Stone",99970,5.81
tt1000371,Final Mission 264,2022,G,129,"Family, Romance",6.9,64.0,A family film set in 2022.,Sam Mendes,"Keanu Reeves, Viola Davis, Scarlett Johansson, Denzel Washington",103511,213.69
tt1000713,Dark Empire 606,2017,PG-13,90,Drama,6.9,69.0,A thrilling drama adventure.,James Cameron,"Kate Winslet, Cate Blanchett, Emma Stone, Leonardo DiCaprio, Samuel L. Jackson",64623,303.16
tt1000535,Last Secrets 428,2019,PG,100,"Animation, Fantasy",6.9,,An epic animation tale directed by Francis Ford Coppola.,Francis Ford Coppola,"Viola Davis, Jack Nicholson, Leonardo DiCaprio",684892,
tt1000323,Lost Secrets 216,2009,PG-13,91,"Western, Fantasy",6.9,75.0,An epic western tale directed by Kathryn Bigelow.,Kathryn Bigelow,"Cate Blanchett, Robert De Niro, Amy Adams, Florence Pugh",21556,370.73
tt1000724,Final Kingdom 617,2010,PG,113,Drama,6.9,,A drama film set in 2010.,Danny Boyle,"Daniel Day-Lewis, Viola Davis, Denzel Washington, Tom Cruise",17107,486.0
tt1000560,A Kingdom 453,2008,PG-13,128,"Horror, Animation, Thriller",6.8,76.0,A thrilling horror adventure.,Greta Gerwig,"Natalie Portman, Viola Davis, Edward Norton",15435,346.66
tt1000577,The War 470,2019,PG-13,113,"Fantasy, Horror",6.8,82.0,A fantasy film set in 2019.,David Fincher,"Zendaya, Robert Downey Jr., Leonardo DiCaprio",37995,208.23
tt1000682,An Quest 575,2013,PG,120,Sci-Fi,6.8,69.0,An epic sci-fi tale directed by Edgar Wright.,Edgar Wright,"Amy Adams, Meryl Streep, Samuel L. Jackson, Gary Oldman, Matt Damon",36612,198.19
tt1000794,A War 687,2004,R,126,"Documentary, Action",6.8,,A critically acclaimed documentary masterpiece.,Francis Ford Coppola,"Tom Hanks, Leonardo DiCaprio, Denzel Washington",62893,
tt1000401,Lost Story 294,2003,PG,130,"Horror, War",6.8,,An epic horror tale directed by Hayao Miyazaki.,Hayao Miyazaki,"Timothée Chalamet, Samuel L. Jackson, Kate Winslet, Will Smith",63633,
tt1000291,The Revolution 184,2023,PG,105,Mystery,6.8,58.0,A thrilling mystery adventure.,Ron Howard,"Will Smith, Brad Pitt, Morgan Freeman",883668,185.71
tt1000717,Lost War 610,2005,PG,153,"Musical, War, Horror",6.8,,A critically acclaimed musical masterpiece.,Clint Eastwood,"Chris Hemsworth, Florence Pugh, Johnny Depp, Timothée Chalamet",84630,87.0
tt1000123,Secret Story 16,1991,PG,104,"Romance, Adventure",6.8,,A thrilling romance adventure.,Martin Scorsese,"Robert Downey Jr., Emma Stone, Tom Cruise, Timothée Chalamet",126373,35.3
tt1000266,First Revolution 159,2005,PG,120,Drama,6.8,61.0,A critically acclaimed drama masterpiece.,Stanley Kubrick,"Keanu Reeves, Robert De Niro, Will Smith",244611,331.6
tt1000941,Lost Quest 834,2024,PG,91,"Thriller, Sci-Fi, Action",6.8,58.0,An epic thriller tale directed by Frank Darabont.,Frank Darabont,"Mark Ruffalo, Amy Adams, Daniel Day-Lewis",771551,464.35
tt1000931,Last Love 824,2015,R,101,"War, Horror",6.8,81.0,A thrilling war adventure.,Spike Lee,"Cate Blanchett, Daniel Day-Lewis, Zendaya, Jack Nicholson, Anthony Hopkins",16770,63.15
tt1000265,Dark Quest 158,2010,PG-13,141,"Musical, Mystery",6.8,71.0,A musical film set in 2010.,Kathryn Bigelow,"Christian Bale, Meryl Streep, Chris Hemsworth, Samuel L. Jackson",166416,15.28
tt1000665,The Chronicles 558,2015,PG-13,141,"Musical, Adventure",6.8,,An epic musical tale directed by Frank Darabont.,Frank Darabont,"Meryl Streep, Florence Pugh, Tom Hanks",15949,
tt1000592,Secret Secrets 485,2016,PG-13,107,"Fantasy, Sci-Fi",6.8,81.0,A fantasy film set in 2016.,Greta Gerwig,"Leonardo DiCaprio, Viola Davis, Cate Blanchett, Morgan Freeman, Robert De Niro",31446,372.81
tt1000653,Secret Mission 546,2015,R,124,"Comedy, Thriller, War",6.8,67.0,A comedy film set in 2015.,Edgar Wright,"Leonardo DiCaprio, Christian Bale, Tom Cruise",91888,430.74
tt1000693,A War 586,2017,PG-13,110,Mystery,6.8,,An epic mystery tale directed by Wong Kar-wai.,Wong Kar-wai,"Emma Stone, Viola Davis, Natalie Portman",147533,465.64
tt1000255,Secret Secrets 148,2007,PG,105,"Animation, Comedy, Mystery",6.8,,A animation film set in 2007.,Ang Lee,"Timothée Chalamet, Harrison Ford, Jennifer Lawrence, Matt Damon",852732,278.5
tt1000679,Last Mystery 572,2024,R,109,"Musical, Animation",6.8,,A critically acclaimed musical masterpiece.,Pedro Almodóvar,"Anthony Hopkins, Emma Stone, Jennifer Lawrence, Jack Nicholson, Brad Pitt",4214,243.9
tt1000707,A Awakening 600,2012,PG,135,"Romance, Sci-Fi, Drama",6.8,69.0,An epic romance tale directed by Hayao Miyazaki.,Hayao Miyazaki,"Tom Cruise, Daniel Day-Lewis, Amy Adams, Christian Bale, Zendaya",40362,121.68
tt1000779,A Revolution 672,2021,PG-13,120,"Adventure, Animation, Fantasy",6.8,,A thrilling adventure adventure.,Sam Mendes,"Johnny Depp, Jennifer Lawrence, Samuel L. Jackson",22237,
tt1000736,Final Story 629,2008,R,113,Drama,6.8,53.0,An epic drama tale directed by Martin Scorsese.,Martin Scorsese,"Johnny Depp, Gary Oldman, Meryl Streep, Harrison Ford, Anthony Hopkins",9176,23.95
tt1000146,Dark Dreams 39,1986,R,85,"Adventure, Family",6.8,71.0,A critically acclaimed adventure masterpiece.,James Cameron,"Meryl Streep, Edward Norton, Will Smith, Mark Ruffalo",63912,57.34
tt1000852,The Destiny 745,2021,PG,70,"Sci-Fi, Thriller, Drama",6.8,68.0,A critically acclaimed sci-fi masterpiece.,Ron Howard,"Cate Blanchett, Kate Winslet, Harrison Ford",97902,206.65
tt1000169,The Quest 62,1996,NC-17,102,"Adventure, Musical",6.8,,A adventure film set in 1996.,Martin Scorsese,"Keanu Reeves, Morgan Freeman, Al Pacino, Amy Adams, Brad Pitt",17215,248.82
tt1000364,First Kingdom 257,2004,PG,134,"Documentary, Comedy",6.8,,An epic documentary tale directed by Ang Lee.,Ang Lee,"Amy Adams, Chris Hemsworth, Johnny Depp",179684,
tt1000453,Lost Mission 346,2014,G,123,"Sci-Fi, Musical",6.8,67.0,An epic sci-fi tale directed by Edgar Wright.,Edgar Wright,"Al Pacino, Chris Hemsworth, Harrison Ford, Johnny Depp",142762,308.6
tt1000846,An Quest 739,2024,PG,95,"Family, Comedy",6.8,70.0,A family film set in 2024.,Alfred Hitchcock,"Anthony Hopkins, Timothée Chalamet, Jennifer Lawrence, Amy Adams",20653,
tt1000455,Lost Journey 348,2023,Not Rated,116,"War, Animation",6.8,,A war film set in 2023.,Taika Waititi,"Viola Davis, Chris Hemsworth, Robert De Niro, Gary Oldman",14766,
tt1000134,A Mission 27,1997,PG-13,120,"Drama, Adventure",6.8,61.0,An epic drama tale directed by Pedro Almodóvar.,Pedro Almodóvar,"Christian Bale, Robert De Niro, Viola Davis, Margot Robbie",30482,
tt1000178,A Love 71,1988,PG,106,"Animation, Drama",6.8,,A critically acclaimed animation masterpiece.,Danny Boyle,"Jack Nicholson, Mark Ruffalo, Robert De Niro, Keanu Reeves, Robert Downey Jr.",9882,289.1
tt1000829,Last Dreams 722,2012,R,119,Documentary,6.8,,A documentary film set in 2012.,Guillermo del Toro,"Morgan Freeman, Meryl Streep, Anthony Hopkins",3362,149.84
tt1000415,Final Chronicles 308,2013,PG,95,"Family, Sci-Fi",6.8,69.0,An epic family tale directed by Greta Gerwig.,Greta Gerwig,"Timothée Chalamet, Robert Downey Jr., Florence Pugh, Leonardo DiCaprio, Tom Cruise",18864,329.34
tt1000908,Last Revolution 801,2000,R,159,"Adventure, Romance",6.8,82.0,A critically acclaimed adventure masterpiece.,Danny Boyle,"Edward Norton, Natalie Portman, Christian Bale",272991,279.67
tt1000822,A Secrets 715,2000,PG-13,104,"Biography, Sci-Fi",6.8,77.0,A critically acclaimed biography masterpiece.,Edgar Wright,"Tom Hanks, Edward Norton, Margot Robbie, Daniel Day-Lewis, Matt Damon",166873,260.98
tt1000897,The War 790,2011,R,115,"Animation, War",6.8,,An epic animation tale directed by Coen Brothers.,Coen Brothers,"Margot Robbie, Natalie Portman, Jennifer Lawrence, Emma Stone",48935,
tt1000902,Secret Dreams 795,2013,PG-13,122,"Mystery, Biography",6.8,,A critically acclaimed mystery masterpiece.,Alfred Hitchcock,"Keanu Reeves, Cate Blanchett, Natalie Portman, Johnny Depp",35343,14.52
tt1000163,Last Awakening 56,1991,PG-13,137,"Biography, Animation",6.8,,A critically acclaimed biography masterpiece.,Park Chan-wook,"Meryl Streep, Margot Robbie, Jack Nicholson",551234,202.23
tt1000170,First Chronicles 63,2000,NC-17,125,"Documentary, War, Fantasy",6.8,60.0,A critically acclaimed documentary masterpiece.,Pedro Almodóvar,"Zendaya, Jack Nicholson, Edward Norton, Brad Pitt",41838,129.1
tt1000630,Dark Mystery 523,2003,PG,130,"Thriller, Action",6.8,,A thrilling thriller adventure.,Ryan Coogler,"Gary Oldman, Kate Winslet, Edward Norton, Robert Downey Jr.",31114,414.11
tt1000435,Last Journey 328,2022,PG-13,102,"Romance, Crime",6.8,,A romance film set in 2022.,Park Chan-wook,"Cate Blanchett, Leonardo DiCaprio, Johnny Depp, Kate Winslet",59060,87.8
tt1000101,The Godfather Part II,1992,G,132,Biography,6.8,62.0,An epic biography tale directed by Stanley Kubrick.,Stanley Kubrick,"Amy Adams, Cate Blanchett, Jack Nicholson, Tom Hanks",71395,252.76
tt1000732,Last Kingdom 625,2010,PG-13,128,Documentary,6.8,80.0,A thrilling documentary adventure.,Clint Eastwood,"Morgan Freeman, Emma Stone, Tom Hanks, Leonardo DiCaprio, Anthony Hopkins",22874,113.06
tt1000710,A Love 603,2010,PG-13,128,"Family, Comedy, Action",6.8,75.0,An epic family tale directed by George Lucas.,George Lucas,"Jennifer Lawrence, Samuel L. Jackson, Matt Damon",164274,143.02
tt1000122,An Adventures 15,1992,R,124,"Drama, Mystery",6.8,,An epic drama tale directed by George Lucas.,George Lucas,"Tom Hanks, Leonardo DiCaprio, Jennifer Lawrence",69321,162.47
tt1000513,Last Secrets 406,2017,R,70,"Thriller, Animation, Horror",6.8,73.0,A critically acclaimed thriller masterpiece.,Robert Zemeckis,"Kate Winslet, Scarlett Johansson, Margot Robbie",854590,435.31
tt1000745,A Journey 638,2011,G,134,"Documentary, Family",6.8,74.0,A critically acclaimed documentary masterpiece.,Frank Darabont,"Harrison Ford, Scarlett Johansson, Tom Cruise, Christian Bale",14315,392.17
tt1000726,Secret Secrets 619,2002,R,160,"Crime, Comedy",6.8,71.0,A crime film set in 2002.,Ang Lee,"Emma Stone, Kate Winslet, Johnny Depp, Timothée Chalamet",45023,239.54
tt1000177,Last Journey 70,1991,R,86,Drama,6.7,,A critically acclaimed drama masterpiece.,Francis Ford Coppola,"Mark Ruffalo, Robert Downey Jr., Zendaya",9734,124.61
tt1000817,Secret Secrets 710,2019,PG-13,103,"Musical, Drama",6.7,80.0,A thrilling musical adventure.,Alfred Hitchcock,"Johnny Depp, Margot Robbie, Al Pacino, Tom Cruise",20462,411.63
tt1000946,Last Chronicles 839,2016,PG-13,164,Comedy,6.7,78.0,A comedy film set in 2016.,Peter Jackson,"Harrison Ford, Amy Adams, Robert Downey Jr., Viola Davis, Tom Cruise",93287,378.74
tt1000995,Secret War 888,2007,PG,100,"Animation, Musical",6.7,,A animation film set in 2007.,Denis Villeneuve,"Kate Winslet, Will Smith, Anthony Hopkins",68875,
tt1000942,Last Adventures 835,2017,PG-13,144,"Fantasy, Action",6.7,69.0,A fantasy film set in 2017.,Frank Darabont,"Jennifer Lawrence, Harrison Ford, Mark Ruffalo",249489,
tt1000314,Secret Story 207,2002,PG-13,133,Thriller,6.7,,A critically acclaimed thriller masterpiece.,David Fincher,"Margot Robbie, Chris Hemsworth, Will Smith, Florence Pugh, Jack Nicholson",955466,385.56
tt1000631,Last Secrets 524,2023,R,117,"Documentary, Comedy, Sci-Fi",6.7,,A critically acclaimed documentary masterpiece.,Taika Waititi,"Emma Stone, Anthony Hopkins, Margot Robbie, Kate Winslet, Matt Damon",34371,385.32
tt1000975,Lost Adventures 868,2011,PG-13,125,"Comedy, Animation",6.7,,A thrilling comedy adventure.,Ryan Coogler,"Robert De Niro, Natalie Portman, Leonardo DiCaprio, Mark Ruffalo",82625,81.84
tt1000974,Lost Mystery 867,2017,Not Rated,116,"Romance, Drama, Biography",6.7,76.0,An epic romance tale directed by James Cameron.,James Cameron,"Edward Norton, Timothée Chalamet, Tom Hanks",68708,
tt1000600,Final Quest 493,2012,PG-13,158,"Comedy, Action",6.7,,A comedy film set in 2012.,James Cameron,"Robert De Niro, Kate Winslet, Florence Pugh",20689,
tt1000585,Dark Revolution 478,2002,PG,147,Action,6.7,78.0,A thrilling action adventure.,James Cameron,"Viola Davis, Chris Hemsworth, Leonardo DiCaprio",250023,
tt1000254,A Mission 147,2015,PG-13,171,"Romance, Biography, Sci-Fi",6.7,65.0,A thrilling romance adventure.,Sam Mendes,"Jack Nicholson, Margot Robbie, Mark Ruffalo, Robert De Niro, Chris Hemsworth",335678,244.54
tt1000570,First Dreams 463,2003,PG-13,142,"Musical, Horror",6.7,78.0,A musical film set in 2003.,Pedro Almodóvar,"Al Pacino, Samuel L. Jackson, Robert Downey Jr.",2300,127.86
tt1000609,An Mystery 502,2006,PG,148,"Drama, Musical",6.7,,A drama film set in 2006.,Edgar Wright,"Brad Pitt, Edward Norton, Mark Ruffalo, Morgan Freeman, Kate Winslet",61591,431.54
tt1000935,Final War 828,2017,R,84,"Musical, Crime",6.7,74.0,A critically acclaimed musical masterpiece.,Ava DuVernay,"Al Pacino, Keanu Reeves, Scarlett Johansson",17161,381.09
tt1000990,A Dreams 883,2001,PG-13,81,Animation,6.7,78.0,An epic animation tale directed by Peter Jackson.,Peter Jackson,"Florence Pugh, Leonardo DiCaprio, Anthony Hopkins",7688,469.72
tt1000613,First Love 506,2013,PG,115,"Horror, Comedy",6.7,,A critically acclaimed horror masterpiece.,Ridley Scott,"Scarlett Johansson, Chris Hemsworth, Mark Ruffalo, Natalie Portman, Morgan Freeman",3558,
tt1000698,A Mystery 591,2014,R,140,"Drama, Mystery",6.7,71.0,An epic drama tale directed by Denis Villeneuve.,Denis Villeneuve,"Jack Nicholson, Anthony Hopkins, Gary Oldman, Cate Blanchett, Tom Hanks",163688,437.94
tt1000597,Dark Destiny 490,2016,PG,122,"Documentary, Comedy",6.7,,A critically acclaimed documentary masterpiece.,Peter Jackson,"Timothée Chalamet, Emma Stone, Brad Pitt, Will Smith",163899,452.25
tt1000392,A Dreams 285,2010,NC-17,86,"Animation, Fantasy",6.7,77.0,A animation film set in 2010.,Ava DuVernay,"Meryl Streep, Kate Winslet, Will Smith, Al Pacino, Christian Bale",13590,316.14
tt1000259,First Secrets 152,2001,R,115,Family,6.7,,A thrilling family adventure.,Ryan Coogler,"Robert Downey Jr., Tom Hanks, Jennifer Lawrence",151904,278.95
tt1000569,Secret Revolution 462,2002,R,157,"Animation, Horror",6.7,73.0,A thrilling animation adventure.,Ridley Scott,"Emma Stone, Morgan Freeman, Brad Pitt, Margot Robbie, Johnny Depp",13880,347.08
tt1000547,An Kingdom 440,2021,PG-13,148,"Drama, Romance, Documentary",6.7,76.0,A thrilling drama adventure.,James Cameron,"Viola Davis, Emma Stone, Gary Oldman, Zendaya, Harrison Ford",118013,17.04
tt1000408,First Empire 301,2024,PG-13,116,War,6.7,,A war film set in 2024.,Jordan Peele,"Daniel Day-Lewis, Cate Blanchett, Timothée Chalamet",63941,363.4
tt1000756,A Destiny 649,2020,PG-13,109,Family,6.7,75.0,A critically acclaimed family masterpiece.,Sam Mendes,"Matt Damon, Viola Davis, Al Pacino, Timothée Chalamet",100862,398.88
tt1000372,Last Mission 265,2017,PG-13,168,"Musical, Thriller",6.7,66.0,An epic musical tale directed by Ryan Coogler.,Ryan Coogler,"Edward Norton, Tom Hanks, Christian Bale, Robert Downey Jr.",80954,447.51
tt1000106,Oliver!,1993,PG-13,126,Horror,6.7,,A critically acclaimed horror masterpiece.,Francis Ford Coppola,"Anthony Hopkins, Mark Ruffalo, Daniel Day-Lewis",69251,247.66
tt1000442,First War 335,2021,PG-13,101,Documentary,6.7,,A documentary film set in 2021.,Alfred Hitchcock,"Chris Hemsworth, Kate Winslet, Denzel Washington, Leonardo DiCaprio",9754,226.61
tt1000321,Lost Destiny 214,2005,NC-17,134,"Thriller, Crime",6.7,68.0,A thrilling thriller adventure.,Pedro Almodóvar,"Matt Damon, Kate Winslet, Jack Nicholson, Zendaya",519268,
tt1000363,Final War 256,2013,PG-13,116,"Adventure, War",6.7,74.0,An epic adventure tale directed by Stanley Kubrick.,Stanley Kubrick,"Keanu Reeves, Timothée Chalamet, Emma Stone",56622,217.04
tt1000644,Dark Kingdom 537,2017,Not Rated,110,"Mystery, Sci-Fi, Drama",6.7,,A mystery film set in 2017.,Steven Spielberg,"Al Pacino, Timothée Chalamet, Zendaya, Mark Ruffalo",2500000,316.39
tt1000639,Secret Empire 532,2023,R,107,"Comedy, Documentary",6.6,,An epic comedy tale directed by Guillermo del Toro.,Guillermo del Toro,"Edward Norton, Robert De Niro, Viola Davis",29491,74.58
tt1000952,First Mission 845,2007,PG-13,105,"Documentary, Comedy",6.6,,A critically acclaimed documentary masterpiece.,Coen Brothers,"Robert De Niro, Johnny Depp, Daniel Day-Lewis",351367,195.26
tt1000607,Lost Kingdom 500,2010,PG-13,121,"Action, Fantasy",6.6,,A thrilling action adventure.,Ron Howard,"Meryl Streep, Zendaya, Robert De Niro, Gary Oldman, Al Pacino",22583,
tt1000944,Dark Story 837,2013,PG,151,"Mystery, Western",6.6,74.0,A critically acclaimed mystery masterpiece.,Spike Lee,"Tom Hanks, Meryl Streep, Leonardo DiCaprio, Al Pacino",41561,
tt1000868,Lost Story 761,2005,PG,107,"Horror, Thriller, Drama",6.6,,A horror film set in 2005.,Greta Gerwig,"Anthony Hopkins, Kate Winslet, Natalie Portman, Scarlett Johansson",24170,
tt1000182,Last Mystery 75,1999,R,131,Comedy,6.6,79.0,A critically acclaimed comedy masterpiece.,Akira Kurosawa,"Leonardo DiCaprio, Harrison Ford, Meryl Streep, Amy Adams, Florence Pugh",104476,234.79
tt1000343,First Kingdom 236,2018,PG-13,99,"Thriller, Mystery",6.6,,A critically acclaimed thriller masterpiece.,Pedro Almodóvar,"Jennifer Lawrence, Will Smith, Johnny Depp, Florence Pugh, Amy Adams",4900,271.4
tt1000856,Dark Journey 749,2020,R,137,Action,6.6,77.0,A thrilling action adventure.,Martin Scorsese,"Daniel Day-Lewis, Tom Hanks, Cate Blanchett, Florence Pugh",63408,120.42
tt1000487,Dark Quest 380,2003,NC-17,95,"Comedy, Biography",6.6,58.0,A comedy film set in 2003.,Spike Lee,"Scarlett Johansson, Will Smith, Leonardo DiCaprio",16717,209.32
tt1000329,A Secrets 222,2021,PG-13,137,"Adventure, Musical",6.6,78.0,A thrilling adventure adventure.,Greta Gerwig,"Anthony Hopkins, Viola Davis, Morgan Freeman, Mark Ruffalo, Harrison Ford",62338,
tt1000217,Last Mission 110,2010,Not Rated,142,Animation,6.6,53.0,An epic animation tale directed by Ron Howard.,Ron Howard,"Al Pacino, Scarlett Johansson, Edward Norton, Robert Downey Jr., Daniel Day-Lewis",11386,118.19
tt1000825,The War 718,2022,R,134,"Western, Adventure, Thriller",6.6,77.0,A western film set in 2022.,Clint Eastwood,"Jennifer Lawrence, Denzel Washington, Mark Ruffalo",529607,413.19
tt1000476,The Story 369,2022,PG,115,"Western, Musical",6.6,,A critically acclaimed western masterpiece.,Peter Jackson,"Natalie Portman, Cate Blanchett, Leonardo DiCaprio",94950,330.77
tt1000807,An War 700,2008,PG,143,"Thriller, Comedy, Crime",6.6,60.0,A thrilling thriller adventure.,Jordan Peele,"Christian Bale, Daniel Day-Lewis, Robert Downey Jr.",56094,275.58
tt1000795,A Awakening 688,2010,PG-13,104,"Sci-Fi, Crime",6.6,54.0,An epic sci-fi tale directed by Francis Ford Coppola.,Francis Ford Coppola,"Margot Robbie, Kate Winslet, Amy Adams, Timothée Chalamet",14967,
tt1000862,Last Journey 755,2009,R,93,"Mystery, Adventure",6.6,55.0,A thrilling mystery adventure.,Akira Kurosawa,"Jennifer Lawrence, Daniel Day-Lewis, Amy Adams, Will Smith",18032,110.81
tt1000880,First Awakening 773,2003,PG-13,156,"Biography, Drama",6.6,,A thrilling biography adventure.,Bong Joon-ho,"Natalie Portman, Edward Norton, Johnny Depp",16790,212.08
tt1000458,The Secrets 351,2012,PG,149,"Documentary, Crime, War",6.6,,A critically acclaimed documentary masterpiece.,Ang Lee,"Chris Hemsworth, Keanu Reeves, Harrison Ford, Anthony Hopkins",21947,297.22
tt1000847,Last Awakening 740,2024,G,94,"War, Thriller",6.6,69.0,A thrilling war adventure.,Ridley Scott,"Tom Hanks, Keanu Reeves, Kate Winslet, Robert De Niro, Matt Damon",37694,
tt1000839,Final Chronicles 732,2002,PG-13,75,"Biography, Western",6.6,77.0,A critically acclaimed biography masterpiece.,Frank Darabont,"Christian Bale, Meryl Streep, Timothée Chalamet, Keanu Reeves, Johnny Depp",16695,443.54
tt1000727,Secret Mystery 620,2010,PG-13,112,"War, Drama",6.6,55.0,An epic war tale directed by Kathryn Bigelow.,Kathryn Bigelow,"Anthony Hopkins, Tom Hanks, Leonardo DiCaprio",469429,392.75
tt1000116,First Adventures 9,2000,PG,105,"Romance, Crime",6.6,,A romance film set in 2000.,Coen Brothers,"Daniel Day-Lewis, Margot Robbie, Brad Pitt",95450,86.68
